customer_code,Sub_Type_V2,revenue
MILB9500,IFL,268.84
MILB9500,LT,9880
MILB9500,OVA,105.37
MILB9500,PBS,848
MILB9500,PHD,263.77
MILB9500,PTB,188.51
MILB9500,PUSL,27224.7
MILB9500,PUSM,350.37
MILB9500,PUSU,961.62
MILB9500,RCS,1886.88
MILB9500,RSAW,192.42
MILB9500,RSDD,444.37
MILB9500,SSL,307.07
MILB9500,SSS,96.97
MILB9500,TLI,910
MILB9500,TPB,7198.06
MILB9500,TPG,2289.55
MILB9500,TREQ,40.4
MILB9500,WDMA,242.43
MILB9500,WHPR,52.53
mine1050,BRDR,1598.86
mine1050,CFG,2148.78
mine1050,CMPR,16202.03
mine1050,DLV,67.28
mine1050,DRLC,25.2
mine1050,DRLH,43.54
mine1050,DSAW.1,266.69
mine1050,DUNI,952.12
mine1050,E.1.1,1858.99
mine1050,GEN,5936.07
mine1050,GEN.1,36694.74
mine1050,IWR,67.86
mine1050,KB,1027.2
mine1050,LIN,1079.85
mine1050,PUSM,738.34
mine1050,PUSU,144.99
mine1050,RSDD,588.22
mine1050,SA,58.5
mine1050,SBL,1182.3
mine1050,SCRM,456.12
mine1050,SL,311.63
mine1050,SL.1,6319.82
mine1050,SSL,3037.06
mine1050,SSRT,702.8
mine1050,TRBC,30
mine1050,TRSC,102.75
mine1050,VBFX,99.25
mine1050,VCWD,9917.72
mine1050,VSPP,68.3
mine1050,WHPR,50.14
MINE7999,BRDR,36.28
MINE7999,BRSC,63.98
MINE7999,CMPR,782.12
MINE7999,CTM,51.36
MINE7999,FKT,1997.51
MINE7999,KB,4715.13
MINE7999,MILD,202.02
MINE7999,PHD,60.6
MINE7999,SCBR,140
MINE7999,SL.1,1873.66
MINE7999,SPHE,871
MINE7999,TM,115.88
MINE7999,TQA,233.24
MINE7999,TQC,140
MINI2584,ABL,2564.73
MINI2584,BRDR,171.6
MINI2584,CMPR,23084.44
MINI2584,CPHP,560.43
MINI2584,FJC,432
MINI2584,GEN,1013.4
MINI2584,GEN.1,10986.43
MINI2584,HTP,375
MINI2584,HTQ,30
MINI2584,LT,46381.48
MINI2584,LVL,617.84
MINI2584,MILD,1296.55
MINI2584,MLBK,306.7
MINI2584,NRU,600
MINI2584,PBS,3089.53
MINI2584,PC,255.15
MINI2584,PTB,1645.2
MINI2584,PUSU,58.68
MINI2584,RSDD,2208.17
MINI2584,SL.1,4125.14
MINI2584,TEL,2280
MINI2584,TLJP,7179.52
MINI2584,TM,585.86
MINI2584,TPB,1784.94
MINI2584,TQW,562.5
MINI2584,TREQ,186.75
MINI2584,TRFU,108.24
MINI2584,WC,2565
MINI2584,WSTE,1870
MINI2584,WTRB,888.59
Mirv6002,CHB,1866.7
Mirv6002,CNR,4224.24
Mirv6002,CPHP,7645.98
Mirv6002,CSG,346.8
Mirv6002,GPC,1674.25
Mirv6002,HYCY,2295
Mirv6002,LHC,3623.19
Mirv6002,MSB,2042.92
Mirv6002,PULG,1325.24
Mirv6002,STSD,5580
Mirv6002,TPB,7577.78
Mirv6002,VM ,814.26
MMDA8567,AIRC,97
MMDA8567,AOBR,215.44
MMDA8567,CMPR,24625.89
MMDA8567,CNR,223.86
MMDA8567,GEN.1,52477.71
MMDA8567,HCP,397.56
MMDA8567,ILPG,242.4
MMDA8567,KB,27676.74
MMDA8567,NGA,884
MMDA8567,OVEN,97
MMDA8567,PBS,5576.5
MMDA8567,RFG,97
MMDA8567,SBB,15.99
MMDA8567,SSC,533.28
MMDA8567,TM,260.48
MMDA8567,TPB,8281.88
MMDA8567,URN,97
MMDA8567,WC,2700
MMDA8567,WTRB,1825.47
MONA1014,CHB,37.7
MONA1014,GEN,4381.07
MONA1014,GEN.1,391.54
MONA1014,KB,46569.03
MONA1014,PLTT,53.22
MONA1014,PUSU,154.04
MONA1014,SBL,1940.7
MONA1014,SL.1,35532.29
MONA1014,TREQ,38.42
MONA1014,VMH,1093.52
MONA1014,WDMA,4634.2
MONA1014,WLDR,340.68
MSBC6000,AIRC,63
MSBC6000,AOBR,170.54
MSBC6000,BRDR,508.33
MSBC6000,CMPR,38988.9
MSBC6000,CMPR.1.1,134.14
MSBC6000,CMPR.1.1.1,6058.08
MSBC6000,CNR,210
MSBC6000,DSAW.1,116.25
MSBC6000,FKT,9130
MSBC6000,FLST,378.48
MSBC6000,GEN,1001.23
MSBC6000,GEN.1,12499.35
MSBC6000,MCFA,2290.68
MSBC6000,MILD,266.66
MSBC6000,NGA,2016.96
MSBC6000,OVEN,42
MSBC6000,PBS,14664.66
MSBC6000,PLTT,174
MSBC6000,PUSL,750.06
MSBC6000,PUSU,3329.84
MSBC6000,RCS,117.17
MSBC6000,RFG,29.82
MSBC6000,SCBR,5110.2
MSBC6000,SPHE,4563.04
MSBC6000,TRCR,235.96
MSBC6000,URN,42
MSBC6000,WDMA,2550
MSBC6000,WLDR,336.96
MSBC6000,WTRB,1046.6
MULT6016,ABL,18435.68
MULT6016,CMPR,5135.25
MULT6016,DLV,384.65
MULT6016,E.1.1,331.32
MULT6016,GEN.1,55311.45
MULT6016,LT,28519.62
MULT6016,SWR,9996.76
MULT6016,WDMA,115
MULT6016,WHPR,264
MULT6016,WSTE,15231.72
MUNI0231,CFG,77.64
MUNI0231,CMPR,184.42
MUNI0231,CNR,2828
MUNI0231,EMV,2621.6
MUNI0231,OXYS,62.97
MUNI0231,PC,312.68
MUNI0231,PLTT,746.68
MUNI0231,PUSU,138.08
MUNI0231,TPB,294.55
MUNI0231,WTRB,165.48
MURP6003,BRDR,1135.94
MURP6003,CAPS,126.32
MURP6003,CHB,244.62
MURP6003,CHS,1152
MURP6003,CHSL,8346.48
MURP6003,CMLN,256.62
MURP6003,CMPR,8386.55
MURP6003,CNR,308
MURP6003,CPW,1883.53
MURP6003,CSET,448.92
MURP6003,CSK,463.8
MURP6003,DG7,5745.78
MURP6003,DRLR,33.78
MURP6003,DRMB,393.36
MURP6003,DSAW.1,624.9
MURP6003,DUNI,2152.5
MURP6003,E.1.1,232
MURP6003,EA,547.2
MURP6003,EF,1080
MURP6003,EXFA,107.06
MURP6003,GDK,5696.4
MURP6003,GEN,1133.12
MURP6003,GEN.1,3566.43
MURP6003,GP30,5550
MURP6003,GPAC,350
MURP6003,HCPE,64.32
MURP6003,HTP,675
MURP6003,HTQ,35.1
MURP6003,LHC,78.38
MURP6003,LT,408.48
MURP6003,MSB,3458.64
MURP6003,OVEN,103
MURP6003,PBS,4104
MURP6003,PC,44.04
MURP6003,PFFT,1804.88
MURP6003,PHD,1190
MURP6003,PRK,1030.27
MURP6003,PULG,200
MURP6003,PUSL,9085.5
MURP6003,PUSM,1392.14
MURP6003,PUSU,6728.38
MURP6003,RFG,73.13
MURP6003,RFRC,169.84
MURP6003,RSDD,4216.97
MURP6003,SFTY,107.58
MURP6003,SWFT,13.52
MURP6003,TLI,646.46
MURP6003,TPB,344
MURP6003,TPG,2061
MURP6003,TQA,606.48
MURP6003,TQC,718.5
MURP6003,TRTI,3226.96
MURP6003,VCCL,77.94
MURP6003,VCWD,327.08
MURP6003,VEXV,316.05
MURP6003,WLCS,95.13
MURP6003,WTRB,260.78
MURP6003,YDS,190.26
MURR6023,AOBR,216.56
MURR6023,ARW,295.55
MURR6023,BRDR,1371.16
MURR6023,CHS,264
MURR6023,CMPR,1565.58
MURR6023,DRLC,90.5
MURR6023,DSAW.1,1524.21
MURR6023,DUNI,959.95
MURR6023,GEN,1008.13
MURR6023,GP30,2870.4
MURR6023,LT,1260
MURR6023,PC,298.68
MURR6023,PUSM,25.7
MURR6023,RCS,1610.07
MWLM9671,ABL,2491.74
MWLM9671,BRDR,2305.59
MWLM9671,CFG,112.32
MWLM9671,CHSW,113.13
MWLM9671,CPTD,64.65
MWLM9671,DRMB,1539.6
MWLM9671,DUNI,54.14
MWLM9671,E.1.1,1697.95
MWLM9671,EXFA,214.72
MWLM9671,GEN,11488.27
MWLM9671,KB,764.44
MWLM9671,MEB,18.6
MWLM9671,MILD,242.42
MWLM9671,PBS,1472.25
MWLM9671,PC,1769.36
MWLM9671,PFAN,116.02
MWLM9671,PLTT,45
MWLM9671,PTB,392.12
MWLM9671,PUSM,157.58
MWLM9671,RCS,69.5
MWLM9671,RPSD,266.67
MWLM9671,RSDD,1739.69
MWLM9671,RTRY,100
MWLM9671,SL.1,1372.12
MWLM9671,TM,172.24
MWLM9671,TPB,72126
MWLM9671,TURF,139.8
MWLM9671,VCWD,729.78
MWLM9671,VMH,367.05
MWLM9671,VSPP,168.48
MWLM9671,WDMA,122.02
namo6000,AIRC,71.4
namo6000,CMPR,3557.93
namo6000,EXFA,60.24
namo6000,ITC,4500
namo6000,KB,31202.76
namo6000,MILD,572.12
namo6000,PBS,606.06
namo6000,PHD,300.6
namo6000,PUSU,1396.87
namo6000,RFG,34.02
namo6000,RSSD,11951.56
namo6000,SBL,21624.46
namo6000,SSL,52492.92
namo6000,TM,1192.74
NATI6001,BRDR,187.5
NATI6001,CFSM,630
NATI6001,CHEP,117.98
NATI6001,CMXR,47.68
NATI6001,E.1,2988
NATI6001,E.1.1,7566.55
NATI6001,GEN,193.94
NATI6001,HH.1,821
NATI6001,KB,400
NATI6001,MEB,6
NATI6001,MER,164.84
NATI6001,MILD,1212.92
NATI6001,MSB,254
NATI6001,PBS,5895.74
NATI6001,PTB,90.51
NATI6001,RPSD,7211.62
NATI6001,RSDD,1352.7
NATI6001,RSSD,3051.86
NATI6001,RTRY,130.1
NATI6001,SSL,330
NATI6001,SWU,98
NATI6001,TM,458.76
NATI6001,TPB,134.12
NATI6001,TRBC,407.25
NATI6001,TREQ,40.4
NATI6001,TRTI,656.16
NATI6036,BRDR,173.7
NATI6036,CMPR,10168.03
NATI6036,GEN,545.7
NATI6036,GEN.1,1259.83
NATI6036,KB,17342.11
NATI6036,SA,2124.2
NATI6036,SB,1379.46
NATI6036,SBL,1600
NATI6036,SL.1,34822.26
NATI6036,SSC,1316.38
NATI6036,TM,248.08
NATI6036,TW,3703.83
NATI6036,VCWD,323.05
NATI6036,VM ,120
NATI6036,WLCS,158.55
NATI7199,BRDR,448.2
NATI7199,CDS,535.77
NATI7199,CFG,207.64
NATI7199,DSAW.1,347.38
NATI7199,E.1.1,6923.68
NATI7199,FKT,214.14
NATI7199,MLK9,420.1
NATI7199,PC,88.08
NATI7199,SL.1,1629.9
NATI7199,TREQ,123.63
NATI7199,VMH,122.45
NELM9500,CHSW,61.94
NELM9500,CTM,452.4
NELM9500,DRLC,117.6
NELM9500,E.1,9088
NELM9500,EB,664.3
NELM9500,GEN,99.8
NELM9500,GEN.1,1523.75
NELM9500,GRAG,59.5
NELM9500,KB,7044.78
NELM9500,LT,683.8
NELM9500,MILD,1354.1
NELM9500,MLTC,419.5
NELM9500,PBS,3669.16
NELM9500,PUSU,1469.04
NELM9500,SBL,13761.34
NELM9500,SCBR,1331.4
NELM9500,TPB,1624
NELM9500,VSPP,63.42
NEST6003,CMPR,12236.51
NEST6003,EXFA,2756.22
NEST6003,FLO,1257.42
NEST6003,GEN,3563.06
NEST6003,GEN.1,738.3
NEST6003,KB,17246.85
NEST6003,SL,389.51
NEST6003,SL.1,16028.86
NEST6003,TW,783.56
NEST6003,WTRB,1839.2
NEWA6000,BRDR,140.31
NEWA6000,CFG,232.92
NEWA6000,DSAW.1,254.96
NEWA6000,E.1.1,1421.2
NEWA6000,FGSH,77.64
NEWA6000,GPL,209.16
NEWA6000,JWH,35.28
NEWA6000,KB,1269.12
NEWA6000,PC,50.38
NEWA6000,PHD,154
NEWA6000,PUSU,44.88
NEWA6000,RCS,58.04
NEWA6000,SFLE,75.72
NEWA6000,SPHE,50.59
NEWA6000,SSL,293.63
NEWA6000,STGR,90.41
NEWA6000,TRPN,864.93
NEWA6000,VCWD,58.78
NEWA6000,VMH,97.96
NEWC2621,ARR,96.95
NEWC2621,BRDR,118.5
NEWC2621,CHS,2307.79
NEWC2621,CHSW,78.74
NEWC2621,CUU,289.8
NEWC2621,DG7,3616.69
NEWC2621,DRLC,24.24
NEWC2621,DSAW.1,4131.37
NEWC2621,DUNI,2502.94
NEWC2621,E.1,32322.01
NEWC2621,E.1.1,590
NEWC2621,EXFA,991.24
NEWC2621,GDK,2068
NEWC2621,GEN,1503.77
NEWC2621,GEN.1,12169.08
NEWC2621,HYHP.1,268.8
NEWC2621,HYTK,100.02
NEWC2621,IFL,234.1
NEWC2621,LFTG,252
NEWC2621,PC,846.58
NEWC2621,PHD,112
NEWC2621,PUSM,3949.87
NEWC2621,PUSU,5050.27
NEWC2621,RCS,577.39
NEWC2621,RSSD,2250.96
NEWC2621,SL,190.74
NEWC2621,SSRG,92.8
NEWC2621,SWFT,159.36
NEWC2621,TPG,11278.98
NEWC2621,TREQ,69.16
NEWC2621,TRTI,205.37
NEWC2621,UTE,882
NEWC2621,VBFX,679.38
NEWC2621,VSPP,485.58
NEWC2621,VTP,806.4
NEWC2621,WL,1100
NEWH9001,ABL,2167.44
NEWH9001,AOBR,319.38
NEWH9001,BRDR,1747.27
NEWH9001,CCY,315
NEWH9001,CDS,323.23
NEWH9001,CHB,2764.24
NEWH9001,CMPR,7478.77
NEWH9001,CNR,2486.27
NEWH9001,CPHP,3476.02
NEWH9001,DLV,1222.69
NEWH9001,DRIL,665.28
NEWH9001,DRLH,432.75
NEWH9001,DRLS,62.55
NEWH9001,DRMB,2056.23
NEWH9001,DSAW.1,166.94
NEWH9001,DUNI,109.05
NEWH9001,GEN,17474.45
NEWH9001,GEN.1,6270.05
NEWH9001,GPC,480.68
NEWH9001,GRA,1481.12
NEWH9001,HCPE,270.12
NEWH9001,HTP,16384.82
NEWH9001,HTQ,907.94
NEWH9001,HYCY,2831.03
NEWH9001,HYFS,510.3
NEWH9001,IMWR,1020.49
NEWH9001,LHC,234.27
NEWH9001,LT,2693.74
NEWH9001,PC,105.7
NEWH9001,PHD,196
NEWH9001,PUSM,100.23
NEWH9001,SAFL,57.82
NEWH9001,SBB,311.99
NEWH9001,SL,850
NEWH9001,SPIT,289.55
NEWH9001,SSC,893.76
NEWH9001,SSRG,238.35
NEWH9001,TQA,12678.48
NEWH9001,TQC,8407.57
NEWH9001,TQW,14599.54
NEWH9001,TRPN,3336.3
NEWH9001,VBSX,67.9
NEWH9001,VCWD,813.58
NEWH9001,WNCH,530.01
NEWH9001,WSTE,1131.24
NEWH9001,WTRB,724.01
NEWH9001,WTRT,2262.48
NEWS3015,ABL,4680
NEWS3015,AOBR,1434.99
NEWS3015,BRDR,5023.88
NEWS3015,CBC,1029
NEWS3015,CMPR,17689.51
NEWS3015,CMPR.1.1,63.63
NEWS3015,COOL,6916.5
NEWS3015,CSET,540
NEWS3015,DRLH,694.86
NEWS3015,DSAW.1,124.98
NEWS3015,EA,2963.15
NEWS3015,EXFA,1034.46
NEWS3015,LPL,1435.28
NEWS3015,LVL,1215.67
NEWS3015,OXYS,763.8
NEWS3015,PBS,4860.6
NEWS3015,PC,402.54
NEWS3015,PLTT,1357.76
NEWS3015,PRK,1087.95
NEWS3015,PTB,3477.5
NEWS3015,PUSU,15347.17
NEWS3015,R2W,279.6
NEWS3015,SL.1,6905.19
NEWS3015,SPHE,8635.17
NEWS3015,TPB,958
NEWS3015,TRPN,12214
NEWS3015,VCWD,18718.8
NEWS3015,VMH,1230.06
NEWS3015,WARM,912.35
NEWS3015,WTRB,3267.11
NEWS8460,ABL,4968
NEWS8460,BRDR,1957.6
NEWS8460,CNR,754.13
NEWS8460,DSAW.1,356.35
NEWS8460,EA,796.83
NEWS8460,FLO,252.12
NEWS8460,GEN,237.58
NEWS8460,KB,539.64
NEWS8460,LMWR,126
NEWS8460,OVEN,502.25
NEWS8460,PBS,2938.45
NEWS8460,PUSU,862.98
NEWS8460,RFG,702.59
NEWS8460,SL.1,168
NEWS8460,TPB,7803.56
NEWS8460,TRFB,187.68
NEWS8460,TRPN,19194
NEWS8460,URN,379.5
NEWS8460,VCWD,3957.51
NEWS8460,WARM,53.25
NEWS8460,WBHD,1199.64
NEWS8460,WHPR,126
NEWS8460,WSTE,1510
NEWS8460,WTRB,3328.31
NIEP0976,AIRC,85.86
NIEP0976,CMPR,2114.74
NIEP0976,DUNI,484.59
NIEP0976,GEN,147.49
NIEP0976,KB,19938.86
NIEP0976,PBS,728.22
NIEP0976,SCBR,623.06
NIEP0976,VBFX,457.4
NIEP0976,VCWD,488.69
NIEP0976,WLDR,391.9
NJCO6000,AORD,179.4
NJCO6000,BRDR,216.36
NJCO6000,CMPR,1544.93
NJCO6000,DRMB,2296.28
NJCO6000,DSAW.1,877.33
NJCO6000,DUNI,4967.04
NJCO6000,E.1.1,6318.99
NJCO6000,EXTL,20
NJCO6000,FKT,1230
NJCO6000,GEN,1674.31
NJCO6000,GEN.1,6348.62
NJCO6000,GEN.1.1,540.61
NJCO6000,KB,12464.25
NJCO6000,LT,1207.99
NJCO6000,MILD,400
NJCO6000,MSB,1115.15
NJCO6000,OVEN,151.42
NJCO6000,PBS,4091.1
NJCO6000,PTB,2308.92
NJCO6000,PUSM,4494.23
NJCO6000,RCS,1787.99
NJCO6000,RFG,108.54
NJCO6000,RSDD,244.04
NJCO6000,SSL,607.07
NJCO6000,TEL,9638.5
NJCO6000,TPB,2310.18
NJCO6000,TRBC,124.44
NJCO6000,TREQ,38.42
NJCO6000,TRFU,1409.76
NJCO6000,TRPN,101.01
NJCO6000,TRTI,165.66
NJCO6000,VBFX,603.54
NOMA6002,APS,570.6
NOMA6002,CHS,105.6
NOMA6002,CHSW,329.4
NOMA6002,CMLN,143
NOMA6002,CMXR,314.8
NOMA6002,DSAW.1,216.54
NOMA6002,DUNI,70.66
NOMA6002,FLO,584.28
NOMA6002,GEN,435.09
NOMA6002,HPG,22.08
NOMA6002,KB,9354.88
NOMA6002,LSSL,739.2
NOMA6002,LT,1874.73
NOMA6002,MILD,2734.79
NOMA6002,MLBK,274.54
NOMA6002,MLPD,75.74
NOMA6002,PC,675
NOMA6002,PLTT,763.8
NOMA6002,PUSM,1346.36
NOMA6002,RCD,240
NOMA6002,RPSD,12630
NOMA6002,RSSD,25265
NOMA6002,RTP,225
NOMA6002,SAFL,1165.08
NOMA6002,SBL,192.22
NOMA6002,SFLE,331.68
NOMA6002,SL.1,4642.48
NOMA6002,SPHE,5563.68
NOMA6002,SSC,7147.99
NOMA6002,SSL,660
NOMA6002,TAL,55.44
NOMA6002,TPB,2919.45
NOMA6002,TRBC,122
NOMA6002,TREQ,220.84
NOMA6002,TW,2934.51
NOMA6002,VCWD,2219.96
NOMA6002,WDMA,57.18
NOMA6002,WTRB,1203.93
NSWF1912,ABL,1114
NSWF1912,AIRC,63
NSWF1912,DBC,777
NSWF1912,DBL,2856.28
NSWF1912,DBP,420
NSWF1912,EXTL,128
NSWF1912,FKT,425
NSWF1912,FTRA,200
NSWF1912,GEN.1,13730
NSWF1912,GEN.1.1,4403.85
NSWF1912,KB,1095.85
NSWF1912,LT,5250
NSWF1912,MSB,1600
NSWF1912,OVEN,47.46
NSWF1912,PBS,2004
NSWF1912,PHH,1342.2
NSWF1912,PTB,168
NSWF1912,PULG,1173
NSWF1912,RPSD,673.12
NSWF1912,SWR,575
NSWF1912,TEL,930
NSWF1912,TLT,4416
NSWF1912,TM,672.08
NSWF1912,TPB,2800
NSWF1912,URN,68.04
NSWF1912,WSTE,3352
NSWF1912,WTRT,778
ODON9681,ABL,1139.88
ODON9681,AIRC,68.04
ODON9681,BRDR,5019.29
ODON9681,BRSC,138.04
ODON9681,CDS,178.59
ODON9681,CFG,6979.68
ODON9681,CFSM,1224.68
ODON9681,CHSW,692.91
ODON9681,CMPR,161.62
ODON9681,CMWR,380
ODON9681,CNBF,33.13
ODON9681,CNCS,63.04
ODON9681,CNR,4258
ODON9681,COOL,2098.6
ODON9681,CPTD,1012.9
ODON9681,DBC,250.5
ODON9681,DLV,67.28
ODON9681,DRIS,42.02
ODON9681,DSAW.1,3463.28
ODON9681,DUNI,1322.76
ODON9681,E.1.1,613.78
ODON9681,EA,390.17
ODON9681,ENGH,221.65
ODON9681,EXFA,997.06
ODON9681,FLST,126.16
ODON9681,GEN,3568.31
ODON9681,GEN.1,2476.75
ODON9681,GL7,81.71
ODON9681,GPL,152
ODON9681,KB,2496.52
ODON9681,LMRK,165.52
ODON9681,LPL,81.71
ODON9681,LRLR,46.06
ODON9681,LSSL,378.18
ODON9681,LT,340.4
ODON9681,MILD,10373.88
ODON9681,NGUN,426.6
ODON9681,OVEN,107
ODON9681,PBS,2188.38
ODON9681,PC,870.42
ODON9681,PHD,410.52
ODON9681,PLTT,1275.24
ODON9681,PTB,1191.03
ODON9681,PUSM,1131.14
ODON9681,PUSU,810.03
ODON9681,RCS,294.66
ODON9681,RFG,187
ODON9681,RSDD,561.05
ODON9681,SAFL,210.24
ODON9681,SBL,326.46
ODON9681,SL.1,7628.35
ODON9681,SMPB,512.32
ODON9681,SPHE,1884.72
ODON9681,SPIT,38.79
ODON9681,SRCP,242.4
ODON9681,SSC,70
ODON9681,SSL,2000.05
ODON9681,TLT,1447.8
ODON9681,TM,637.94
ODON9681,TPB,1754.24
ODON9681,TRBC,124.44
ODON9681,TREQ,353.26
ODON9681,TW,188.28
ODON9681,VBFX,268.24
ODON9681,VCWD,3846.42
ODON9681,VMH,4263.59
ODON9681,VSPP,836.16
ODON9681,WBRS,169.68
ODON9681,WHPR,152.95
ODON9681,WSTE,719.88
ODON9681,WTRB,4179.17
OHLA7777,AOBR,96.2
OHLA7777,BRDR,43.93
OHLA7777,CDS,266.78
OHLA7777,CMPR,691.6
OHLA7777,COOL,396
OHLA7777,DSAW.1,679.5
OHLA7777,EMV,3000
OHLA7777,GDK,343.47
OHLA7777,GEN,393.07
OHLA7777,GL7,62.61
OHLA7777,HKSW,103.92
OHLA7777,LT,1290
OHLA7777,NGA,206.49
OHLA7777,OXYS,668.98
OHLA7777,RCS,983.94
OHLA7777,RSDD,843.12
OHLA7777,SF,48
OHLA7777,SFTY,36.89
OHLA7777,SSC,1111.12
OHLA7777,VCWD,372.57
OHLA7777,WHPR,278.58
ONEB6000,BRDR,2281.41
ONEB6000,CMPR.1.1,328.09
ONEB6000,CSET,222
ONEB6000,DUNI,616.83
ONEB6000,EXFA,121.68
ONEB6000,GDK,563.88
ONEB6000,GEN,2868.9
ONEB6000,GEN.1,130.1
ONEB6000,LPL,329.2
ONEB6000,LT,141
ONEB6000,MCFA,1493.18
ONEB6000,PRK,326.48
ONEB6000,PUSL,2500.19
ONEB6000,PUSM,669.44
ONEB6000,PUSU,4270.66
ONEB6000,RBB,2281.16
ONEB6000,RCBC,1999.95
ONEB6000,RSAW,588.28
ONEB6000,RSDD,994.44
ONEB6000,SPHE,607.68
ONEB6000,TPB,349.83
ONEB6000,TPG,1099.05
ONEB6000,VSPP,104.24
ONEB6000,WTRB,448.5
ONEI6006,CUU,441.6
ONEI6006,DSAW.1,113.69
ONEI6006,E.1,7650
ONEI6006,E.1.1,21305
ONEI6006,EXFA,460.62
ONEI6006,GEN,100
ONEI6006,HH.1,450
ONEI6006,KB,10055.27
ONEI6006,LT,545.46
ONEI6006,OVA,42
ONEI6006,RCS,63.32
ONEI6006,RTP,6805
ONEI6006,SL.1,40553.11
ONEI6006,TW,19599.6
ONEI6006,VMH,2850
ONEI6006,VSPP,312.72
ONEI6006,VTP,1690.8
ORON2555,CMPR,3051.32
ORON2555,CSET,8804.1
ORON2555,GEN.1,1226.67
ORON2555,HTP,2181.78
ORON2555,HTQ,113.4
ORON2555,KB,909.09
ORON2555,PRK,17124.48
ORON2555,SBL,5166.88
ORON2555,STGP,4580.16
ORON2555,STSD,983.5
ORON2555,TQW,3272.76
ORON2555,WTRB,733.12
PACI1054,BRDR,150.5
PACI1054,CMPR,5100.7
PACI1054,DRLH,52.53
PACI1054,DUNI,258.3
PACI1054,EXFA,888.66
PACI1054,GDK,752
PACI1054,GEN.1,759
PACI1054,GEN.1.1.1,14968.8
PACI1054,KB,33846.38
PACI1054,LT,39140
PACI1054,PBS,10374
PACI1054,PUSM,254.28
PACI1054,PUSU,74.34
PACI1054,RSDD,348.28
PACI1054,SBL,1817.78
PACI1054,SL.1,6805.97
PACI1054,TPB,1608.23
PACI1054,WTRB,114.31
PAGE8000,AOBR,595.47
PAGE8000,CMPR,2257.15
PAGE8000,GEN,2197.24
PAGE8000,KB,2386.62
PAGE8000,LIN,58.2
PAGE8000,LT,750.88
PAGE8000,PBS,577.08
PAGE8000,SA,360
PAGE8000,SBL,2860
PAGE8000,SL.1,2335.33
PAGE8000,SPHE,275.94
PAGE8000,TEL,236.98
PAGE8000,TM,1351.3
PAGE8000,TPB,72
PAGE8000,TW,367.96
PANC1026,AIRC,674.52
PANC1026,AOBR,1554.16
PANC1026,BRDR,385.91
PANC1026,CDS,98.26
PANC1026,CHSW,72.77
PANC1026,CMPR,41446.24
PANC1026,CNR,4957.55
PANC1026,DSAW.1,1246.14
PANC1026,DUNI,164
PANC1026,E.1.1,6260.03
PANC1026,EA,304.08
PANC1026,FTRA,152.13
PANC1026,GEN,2551.35
PANC1026,GEN.1,178.93
PANC1026,LRLR,14.01
PANC1026,MSB,22431.68
PANC1026,NGA,63.54
PANC1026,OXYS,85.29
PANC1026,PBS,5415.25
PANC1026,PC,587.39
PANC1026,PLNR,24.72
PANC1026,PTB,1527.68
PANC1026,PUSM,183
PANC1026,PUSU,258.55
PANC1026,RBB,327.92
PANC1026,RCBC,1246.13
PANC1026,RCS,427.8
PANC1026,RFG,8.82
PANC1026,RRC,3968.58
PANC1026,RSDD,3592.07
PANC1026,RTP,1116.92
PANC1026,SBL,24304.93
PANC1026,TLI,12100.66
PANC1026,TPB,4784.19
PANC1026,TREQ,48.21
PANC1026,TRTI,428.28
PANC1026,VCWD,554.04
PANC1026,VSPP,72.52
PANC1026,WBHD,10.59
PANC1026,WDMA,124.84
PANC1026,WLDR,44
parc7705,DRMB,405
parc7705,KB,15791.92
parc7705,LT,170.2
parc7705,MSB,3143.6
parc7705,PC,88.08
parc7705,SL.1,8535
parc7705,TW,3704.4
parc7705,VAN,5275.44
parc7705,VMH,122.45
parc7705,VSPP,195.14
PAYN1000,ABL,30562.98
PAYN1000,AIRC,115.02
PAYN1000,BRDR,734.63
PAYN1000,BRSC,48.32
PAYN1000,CFG,276.18
PAYN1000,CNR,14931.94
PAYN1000,DLV,151.38
PAYN1000,DRLH,16.89
PAYN1000,DSAW.1,174.96
PAYN1000,DUNI,19.63
PAYN1000,FAR,1180.85
PAYN1000,GEN,67.7
PAYN1000,GRAG,66.52
PAYN1000,KB,3578.96
PAYN1000,LBLW,21.3
PAYN1000,LMWR,103.98
PAYN1000,LT,93.61
PAYN1000,OVEN,95.91
PAYN1000,OXYS,103.8
PAYN1000,PBS,21622.71
PAYN1000,PC,35.23
PAYN1000,PFAN,40.6
PAYN1000,PUSM,25.7
PAYN1000,RCS,134.2
PAYN1000,RFG,731.02
PAYN1000,RSAW,33.67
PAYN1000,SAFL,42.05
PAYN1000,SAW.1,125.07
PAYN1000,SAWC,109.75
PAYN1000,SAWM,224.51
PAYN1000,SBL,174.75
PAYN1000,SFLE,29.12
PAYN1000,SPHE,586.25
PAYN1000,TBU,165
PAYN1000,TEL,1347.74
PAYN1000,TPB,2866.6
PAYN1000,TRFU,113.38
PAYN1000,TRPN,102.9
PAYN1000,TW,2606.68
PAYN1000,VCWD,1343.47
PAYN1000,WHPR,138.84
PAYN1000,WLCS,490.49
PAYN1000,WSTE,8902
PAYN1000,WTRB,195.76
PAYN4161,ABL,2262.26
PAYN4161,AIRC,294.84
PAYN4161,AOBR,654.17
PAYN4161,CMPR,971.08
PAYN4161,EXFA,245.63
PAYN4161,OVEN,205.66
PAYN4161,PBS,1765.4
PAYN4161,RFG,159.57
